status,card_id,answer,matched_candidate,source_url,r2_key,public_url,error
updated,57f234a0-175c-4fa3-9902-b3427e50309e,Egypt,,,cards/57f234a0-175c-4fa3-9902-b3427e50309e/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/57f234a0-175c-4fa3-9902-b3427e50309e/global_1776019456754.png,
updated,194759fe-19f1-4e3c-a4c0-054a2c44a2b7,El Salvador,,,cards/194759fe-19f1-4e3c-a4c0-054a2c44a2b7/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/194759fe-19f1-4e3c-a4c0-054a2c44a2b7/global_1776019456754.png,
updated,ef5fa281-d46f-449d-a754-dc599f66c0c0,Equatorial Guinea,,,cards/ef5fa281-d46f-449d-a754-dc599f66c0c0/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/ef5fa281-d46f-449d-a754-dc599f66c0c0/global_1776019456754.png,
updated,fb7dca68-b956-446f-8fee-f1e4d17a9356,Eritrea,,,cards/fb7dca68-b956-446f-8fee-f1e4d17a9356/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/fb7dca68-b956-446f-8fee-f1e4d17a9356/global_1776019456754.png,
updated,bfb32e80-767d-4404-98e1-12efae3ef87f,Estonia,,,cards/bfb32e80-767d-4404-98e1-12efae3ef87f/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/bfb32e80-767d-4404-98e1-12efae3ef87f/global_1776019456754.png,
updated,0c488d6b-3fa7-4038-8770-47082ba715d5,Eswatini,,,cards/0c488d6b-3fa7-4038-8770-47082ba715d5/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/0c488d6b-3fa7-4038-8770-47082ba715d5/global_1776019456754.png,
updated,bc983b72-f24f-4ea3-b3ec-0d679c9a14d4,Ethiopia,,,cards/bc983b72-f24f-4ea3-b3ec-0d679c9a14d4/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/bc983b72-f24f-4ea3-b3ec-0d679c9a14d4/global_1776019456754.png,
updated,40b3b55f-a648-438d-9133-887294486f87,Fiji,,,cards/40b3b55f-a648-438d-9133-887294486f87/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/40b3b55f-a648-438d-9133-887294486f87/global_1776019456754.png,
updated,0429af06-9012-4cd5-9359-c57e4340e494,Finland,,,cards/0429af06-9012-4cd5-9359-c57e4340e494/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/0429af06-9012-4cd5-9359-c57e4340e494/global_1776019456754.png,
updated,8289bf79-cf60-47f2-90cb-d26def63d829,France,,,cards/8289bf79-cf60-47f2-90cb-d26def63d829/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/8289bf79-cf60-47f2-90cb-d26def63d829/global_1776019456754.png,
updated,32336ee0-44b8-4300-b3ac-68efe9a5fd2e,Gabon,,,cards/32336ee0-44b8-4300-b3ac-68efe9a5fd2e/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/32336ee0-44b8-4300-b3ac-68efe9a5fd2e/global_1776019456754.png,
